"","W1","Count"
"24740","gelenke",7
"24741","vernehmung",7
"24742","online-ausgabe",7
"24743","vorzuweisen",7
"24744","ständigem",7
"24745","abtransportiert",7
"24746","ausgehändigt",7
"24747","mithelfen",7
"24748","kleinlaut",7
"24749","leises",7
"24750","vermochte",7
"24751","geschärft",7
"24752","bündel",7
"24753","präziser",7
"24754","aufstands",7
"24755","stämme",7
"24756","anhängerschaft",7
"24757","auffangen",7
"24758","ausufernde",7
"24759","etwaige",7
"24760","beschilderung",7
"24761","einstehen",7
"24762","profitabilität",7
"24763","abschnitte",7
"24764","palästinenserstaat",7
"24765","untätigkeit",7
"24766","psychischer",7
"24767","braven",7
"24768","eingehend",7
"24769","zauberlehrling",7
"24770","unterheben",7
"24771","brisanten",7
"24772","weltraum",7
"24773","intrigen",7
"24774","aufzubringen",7
"24775","schlamassel",7
"24776","liesel",7
"24777","eingeschränkten",7
"24778","agent",7
"24779","zuwendung",7
"24780","nato-staaten",7
"24781","lauern",7
"24782","zhou",7
"24783","hüllen",7
"24784","ermittlungsbehörden",7
"24785","befahrene",7
"24786","durchblutung",7
"24787","glänzenden",7
"24788","flohen",7
"24789","quartalszahlen",7
"24790","bernie",7
"24791","beistand",7
"24792","bällchen",7
"24793","antisemitische",7
"24794","windkraftanlagen",7
"24795","kramer",7
"24796","entkernen",7
"24797","timothy",7
"24798","wahrzeichen",7
"24799","tanten",7
"24800","staatspapiere",7
"24801","gefielen",7
"24802","bescheidenen",7
"24803","wendepunkt",7
"24804","umland",7
"24805","neutralisieren",7
"24806","hmmm",7
"24807","einhergehen",7
"24808","klangvollen",7
"24809","flugblatt",7
"24810","zweidrittelmehrheit",7
"24811","allahs",7
"24812","erkannten",7
"24813","julien",7
"24814","ergriff",7
"24815","veranstaltete",7
"24816","gemeinhin",7
"24817","enthaltene",7
"24818","flügels",7
"24819","veräußert",7
"24820","kindererziehung",7
"24821","träumte",7
"24822","weckte",7
"24823","überlässt",7
"24824","angreifbar",7
"24825","beizutragen",7
"24826","diabetiker",7
"24827","aberdeen",7
"24828","todesursache",7
"24829","anregen",7
"24830","wells",7
"24831","schreitet",7
"24832","recep",7
"24833","geradestehen",7
"24834","größtmögliche",7
"24835","1962",7
"24836","altmeister",7
"24837","pame",7
"24838","vermummten",7
"24839","thematisch",7
"24840","geringes",7
"24841","übergangsrats",7
"24842","ahmed",7
"24843","ärztlich",7
"24844","fördere",7
"24845","assistentin",7
"24846","gerüche",7
"24847","malerin",7
"24848","mörders",7
"24849","mundart",7
"24850","pfirsiche",7
"24851","begegneten",7
"24852","kagawa",7
"24853","ausgehend",7
"24854","stabilitätsmechanismus",7
"24855","hinausgeht",7
"24856","mendes",7
"24857","familienmitglieder",7
"24858","schützlinge",7
"24859","betrage",7
"24860","dior",7
"24861","hingenommen",7
"24862","wirkungsgrad",7
"24863","quirlige",7
"24864","publizisten",7
"24865","aggressivität",7
"24866","landesebene",7
"24867","folgendermaßen",7
"24868","nukleare",7
"24869","stiefvater",7
"24870","andernorts",7
"24871","ratsam",7
"24872","ellie",7
"24873","verbliebene",7
"24874","erbitterten",7
"24875","adaption",7
"24876","entfliehen",7
"24877","repräsentantenhauses",7
"24878","baustein",7
"24879","mächtigsten",7
"24880","absurdität",7
"24881","siegtreffer",7
"24882","pfirsich",7
"24883","flachen",7
"24884","drastischer",7
"24885","pedale",7
"24886","religionsfreiheit",7
"24887","vereinnahmen",7
"24888","industrieländern",7
"24889","abdul",7
"24890","flitterwochen",7
"24891","verblüffende",7
"24892","einstweilige",7
"24893","tribunal",7
"24894","eingerichteten",7
"24895","kompositionen",7
"24896","vorgegebene",7
"24897","psychiatrischen",7
"24898","schärfste",7
"24899","türkin",7
"24900","besticht",7
"24901","baumwolle",7
"24902","ambitionierte",7
"24903","übereinstimmend",7
"24904","allradantrieb",7
"24905","künstlichen",7
"24906","sachverständige",7
"24907","unruhigen",7
"24908","abgetragen",7
"24909","berief",7
"24910","beweismittel",7
"24911","erfreue",7
"24912","spirituelle",7
"24913","aufweisen",7
"24914","beratungsstelle",7
"24915","iwan",7
"24916","heimgesucht",7
"24917","bahners",7
"24918","jefferson",7
"24919","polisario",7
"24920","beantwortete",7
"24921","mitwirken",7
"24922","floss",7
"24923","csu-chef",7
"24924","stach",7
"24925","geringverdiener",7
"24926","begünstigt",7
"24927","preisanstieg",7
"24928","doktoranden",7
"24929","sitten",7
"24930","zugewiesen",7
"24931","glitzernden",7
"24932","collage",7
"24933","auszuweichen",7
"24934","mason",7
"24935","zirkel",7
"24936","betraf",7
"24937","weitergeführt",7
"24938","nanoversiegelung",7
"24939","violine",7
"24940","nebencharaktere",7
"24941","remus",7
"24942","ais",7
"24943","behaftet",7
"24944","administrativen",7
"24945","nährstoffen",7
"24946","selbstverständnis",7
"24947","bade",7
"24948","löwenanteil",7
"24949","control",7
"24950","gewissenhaft",7
"24951","vertreibung",7
"24952","feinste",7
"24953","wirtschaftspolitische",7
"24954","blutungen",7
"24955","vaterschaft",7
"24956","raphael",7
"24957","unklarheit",7
"24958","getragene",7
"24959","traube",7
"24960","endeten",7
"24961","19-jährigen",7
"24962","fond",7
"24963","verweigerung",7
"24964","berühmtesten",7
"24965","1982",7
"24966","differenzierten",7
"24967","stillgelegten",7
"24968","menschenrechtsorganisation",7
"24969","mauerwerk",7
"24970","brose",7
"24971","umweltministerin",7
"24972","drohnen",7
"24973","bewogen",7
"24974","privatwirtschaft",7
"24975","1921",7
"24976","ganzheitlichen",7
"24977","piraterie",7
"24978","leisteten",7
"24979","volatilität",7
"24980","einseitigen",7
"24981","raumes",7
"24982","gegangenen",7
"24983","lesbische",7
"24984","attentats",7
"24985","erklärtes",7
"24986","kritikpunkt",7
"24987","sprachrohr",7
"24988","schirrmacher",7
"24989","brasiliens",7
"24990","lenkte",7
"24991","ausstatten",7
"24992","vollzieht",7
"24993","wirtschaftsprüfer",7
"24994","proportionen",7
"24995","oman",7
"24996","herrsche",7
"24997","welthandelsorganisation",7
"24998","ablehnte",7
"24999","vorjahren",7
"25000","madoff",7
"25001","hauptsponsor",7
"25002","sepp",7
"25003","vorgehaltener",7
"25004","gabriels",7
"25005","jahresdurchschnitt",7
"25006","bestehender",7
"25007","117",7
"25008","striktes",7
"25009","hauptsitz",7
"25010","moderaten",7
"25011","arbeitskräften",7
"25012","louisa",7
"25013","rückstellungen",7
"25014","sozialarbeiter",7
"25015","eurostat",7
"25016","abnehmer",7
"25017","spielmacher",7
"25018","caroline",7
"25019","philharmonie",7
"25020","einräumt",7
"25021","ermöglichte",7
"25022","kühnen",7
"25023","demografische",7
"25024","argentinischen",7
"25025","ausgerichteten",7
"25026","philadelphia",7
"25027","zugeführt",7
"25028","monroe",7
"25029","vordergründig",7
"25030","schauten",7
"25031","schrumpfte",7
"25032","protestler",7
"25033","unternehmern",7
"25034","bestandteile",7
"25035","165",7
"25036","erstaunlichen",7
"25037","verrenkungen",7
"25038","anzugreifen",7
"25039","riel",7
"25040","thailändische",7
"25041","kundgebungen",7
"25042","protagonist",7
"25043","ana",7
"25044","spezialisierte",7
"25045","rechtsstaatlichkeit",7
"25046","balkan",7
"25047","antrags",7
"25048","planungsbüro",7
"25049","betriebene",7
"25050","syrischer",7
"25051","fünfjährigen",7
"25052","gewohnter",7
"25053","gebeutelten",7
"25054","gesamtzahl",7
"25055","eindämmung",7
"25056","veröffentlichungen",7
"25057","staunte",7
"25058","salzstock",7
"25059","il",7
"25060","defense",7
"25061","kongresses",7
"25062","us-notenbank",7
"25063","schätzten",7
"25064","verfügten",7
"25065","profitabel",7
"25066","strahlten",7
"25067","enkelin",7
"25068","bevölkerungen",7
"25069","unwahrscheinlicher",7
"25070","prosa",7
"25071","erntete",7
"25072","förderer",7
"25073","kristin",7
"25074","industrienationen",7
"25075","bundesvorsitzende",7
"25076","großaktionär",7
"25077","unicredit",7
"25078","parasiten",7
"25079","verlobung",7
"25080","versicherungsschutz",7
"25081","grundsicherung",7
"25082","attestieren",7
"25083","entwirft",7
"25084","medikaments",7
"25085","wechselten",7
"25086","margot",7
"25087","kunstgeschichte",7
"25088","champion",7
"25089","163",7
"25090","genaueren",7
"25091","maßgeblichen",7
"25092","konjunkturaussichten",7
"25093","agierenden",7
"25094","medaillen",7
"25095","gastiert",7
"25096","anwalts",7
"25097","dmitri",7
"25098","überforderten",7
"25099","vorgefunden",7
"25100","generaldirektor",7
"25101","pieper",7
"25102","beyer",7
"25103","zahlten",7
"25104","propagiert",7
"25105","sechzig",7
"25106","überschüsse",7
"25107","entscheidungsprozessen",7
"25108","zentimetern",7
"25109","aufbereitet",7
"25110","soffin",7
"25111","vorgezogene",7
"25112","finanzhilfe",7
"25113","finanzlage",7
"25114","ausgabenkürzungen",7
"25115","208",7
"25116","verstrickung",7
"25117","kohlschreiber",7
"25118","hilfsfonds",7
"25119","nördlingen",7
"25120","giulio",7
"25121","fiskalische",7
"25122","jahresumsatz",7
"25123","vizemeister",7
"25124","barriere",7
"25125","steuersystem",7
"25126","bauzeit",7
"25127","ex-nationalspieler",7
"25128","lindenstraße",7
"25129","abzubilden",7
"25130","geldmarkt",7
"25131","australiens",7
"25132","krönte",7
"25133","beteiligungen",7
"25134","zuwächse",7
"25135","vorjahresniveau",7
"25136","6,1",7
"25137","energieeffizienz",7
"25138","freigestellt",7
"25139","südafrikas",7
"25140","grünen-politiker",7
"25141","jugendorganisation",7
"25142","rechtspopulisten",7
"25143","klargemacht",7
"25144","eu-gipfels",7
"25145","parierte",7
"25146","entgegenkommen",7
"25147","winterkorn",7
"25148","managers",7
"25149","gezahlten",7
"25150","1938",7
"25151","einstelligen",7
"25152","rieste",7
"25153","humboldt-universität",7
"25154","einzubinden",7
"25155","wahlberechtigten",7
"25156","saisontreffer",7
"25157","bayreuther",7
"25158","krupp",7
"25159","kepler",7
"25160","entstünden",7
"25161","testnote",7
"25162","kurdischen",7
"25163","notenbanker",7
"25164","7,6",7
"25165","e5",7
"25166","rückendeckung",7
"25167","monierte",7
"25168","ortsbürgermeister",7
"25169","tagesverlauf",7
"25170","einvernehmlich",7
"25171","siegeszug",7
"25172","parteipolitische",7
"25173","auferlegt",7
"25174","flinken",7
"25175","seelsorger",7
"25176","tottenham",7
"25177","nordeifel",7
"25178","ostercappeln",7
"25179","aubry",7
"25180","bundesliga-spiel",7
"25181","lindemann",7
"25182","verteuert",7
"25183","bundesarbeitsministerin",7
"25184","kabinettssitzung",7
"25185","energiekonzept",7
"25186","auszuloten",7
"25187","bedarfs",7
"25188","kapitalerhöhungen",7
"25189","j.p",7
"25190","115",7
"25191","eingepreist",7
"25192","pdl",7
"25193","alfano",7
"25194","spd-generalsekretärin",7
"25195","hamid",7
"25196","bundeskabinett",7
"25197","stießen",7
"25198","wettbewerben",7
"25199","vertrags",7
"25200","hubschraubern",7
"25201","privatkundengeschäft",7
"25202","wirtschaftliches",7
"25203","54-jährige",7
"25204","rekordwert",7
"25205","verhärtet",7
"25206","mutmaßlicher",7
"25207","niedrigem",7
"25208","fms",7
"25209","auseinanderbrechen",7
"25210","aufwärtstrend",7
"25211","bühl",7
"25212","geschäftsentwicklung",7
"25213","quartals",7
"25214","tremonti",7
"25215","hervorgegangen",7
"25216","grenzkontrollen",7
"25217","konstatiert",7
"25218","einzelfällen",7
"25219","zusammengeführt",7
"25220","wahlperiode",7
"25221","internetkonzern",7
"25222","grenzüberschreitende",7
"25223","bauermann",7
"25224","35.000",7
"25225","reparaturarbeiten",7
"25226","6,3",7
"25227","nachzuvollziehen",7
"25228","cdu-politikerin",7
"25229","brinker",7
"25230","haftstrafen",7
"25231","beziffern",7
"25232","banklizenz",7
"25233","pfarre",7
"25234","nachtflüge",7
"25235","rückenwind",7
"25236","portugiesischer",7
"25237","kanzlermehrheit",7
"25238","hans-werner",7
"25239","wahlabend",7
"25240","medienbericht",7
"25241","anwohnern",7
"25242","geeste",7
"25243","memoiren",7
"25244","erneuerbarer",7
"25245","theresa",7
"25246","feuerwehren",7
"25247","zähen",7
"25248","38-jährige",7
"25249","eingetrübt",7
"25250","konjunkturelle",7
"25251","diplomat",7
"25252","mae",7
"25253","profiliga",7
"25254","strafmaßnahmen",7
"25255","unterschritten",7
"25256","angebots",7
"25257","berichtstag",7
"25258","hartz-iv-empfängern",7
"25259","geschäftszahlen",7
"25260","chávez",7
"25261","verhängten",7
"25262","bilanzsumme",7
"25263","biblis",7
"25264","sparpakets",7
"25265","nötigung",7
"25266","demenzkranken",7
"25267","gaddafi-truppen",7
"25268","prognostizierten",7
"25269","goschenhofer",7
"25270","schriftstellers",7
"25271","verbandsliga",7
"25272","zusammenführung",7
"25273","milliardenschwere",7
"25274","tänze",7
"25275","saarländische",7
"25276","zuschussrente",7
"25277","hendrik",7
"25278","übertraf",7
"25279","umsatzwachstum",7
"25280","streitpunkte",7
"25281","landesbetrieb",7
"25282","landwirtschaftlichen",7
"25283","gewerbesteuer",7
"25284","marihuana",7
"25285","fußball-bund",7
"25286","latakia",7
"25287","artland",7
"25288","oasis",7
"25289","schlagkräftiger",7
"25290","medienmogul",7
"25291","koalitionsregierung",7
"25292","emittenten",7
"25293","verschärfte",7
"25294","versäumnisse",7
"25295","2100",7
"25296","höchstgeschwindigkeit",7
"25297","presseerklärung",7
"25298","shuttles",7
"25299","schwärmte",7
"25300","trophäe",7
"25301","nigerias",7
"25302","michail",7
"25303","sicherheitsdienste",7
"25304","samir",7
"25305","landesweiten",7
"25306","47-jährige",7
"25307","vorangekommen",7
"25308","mersch",7
"25309","32-jährigen",7
"25310","aufeinandertreffen",7
"25311","imposanten",7
"25312","nervösen",7
"25313","meurer",7
"25314","fürstenau",7
"25315","rascher",7
"25316","talbahnhof",7
"25317","haushaltsjahr",7
"25318","staatsinsolvenz",7
"25319","corsten",7
"25320","brinkmann",7
"25321","rursee",7
"25322","bemessen",7
"25323","52-jährige",7
"25324","küstenstadt",7
"25325","schlussmann",7
"25326","elektrizität",7
"25327","milliardenhilfen",7
"25328","machthabers",7
"25329","dfb-elf",7
"25330","steuerliche",7
"25331","handfeste",7
"25332","versprachen",7
"25333","rubalcaba",7
"25334","tablet-computer",7
"25335","staatsschuld",7
"25336","universitätsklinikum",7
"25337","alis",7
"25338","43-jährige",7
"25339","wettbewerbsfähig",7
"25340","cdu-mann",7
"25341","turniere",7
"25342","wertentwicklung",7
"25343","thront",7
"25344","finanzinvestor",7
"25345","obermann",7
"25346","6,7",7
"25347","janukowitsch",7
"25348","autoritär",7
"25349","kreml",7
"25350","sparziele",7
"25351","baukosten",7
"25352","bemannte",7
"25353","fußball-bundes",7
"25354","baku",7
"25355","gekas",7
"25356","fernsehserie",7
"25357","vorwoche",7
"25358","massenproteste",7
"25359","unglücks",7
"25360","annegret",7
"25361","zinserhöhungen",7
"25362","isaf",7
"25363","markierte",7
"25364","unionsfraktionschef",7
"25365","ausschläge",7
"25366","banon",7
"25367","genossenschaftsbanken",7
"25368","musikverein",7
"25369","nato-truppen",7
"25370","turniers",7
"25371","anleihekäufe",7
"25372","agrarrohstoffen",7
"25373","attackierten",7
"25374","finanzwerte",7
"25375","mischte",7
"25376","lévy",7
"25377","lammers",7
"25378","csu-politiker",7
"25379","turnieren",7
"25380","selbstläufer",7
"25381","aktienindex",7
"25382","39-jährige",7
"25383","bersenbrück",7
"25384","didier",7
"25385","zielt",7
"25386","hernandez",7
"25387","mansell",7
"25388","altlasten",7
"25389","milligramm",7
"25390","parteichefin",7
"25391","gerloff",7
"25392","aufsichtsratschef",7
"25393","ostrowski",7
"25394","bebens",7
"25395","mgv",7
"25396","preisdruck",7
"25397","einvernehmen",7
"25398","salih",7
"25399","niederschlag",7
"25400","verlagen",7
"25401","umlage",7
"25402","ecclestone",7
"25403","hereingabe",7
"25404","leerverkäufe",7
"25405","kreissparkasse",7
"25406","südliche",7
"25407","blackrock",7
"25408","gäb",6
"25409","primaten",6
"25410","safe",6
"25411","#mac",6
"25412","8,9",6
"25413","rosenkohl",6
"25414","instinkt",6
"25415","fernsehgarten",6
"25416","ziemlicher",6
"25417","ehrenamtlicher",6
"25418","angedacht",6
"25419","eisdiele",6
"25420","mountain",6
"25421","krabbelt",6
"25422","aufgerissen",6
"25423","hausnummern",6
"25424","#1live",6
"25425","zusenden",6
"25426","brandenburgische",6
"25427","sone",6
"25428","unheilig",6
"25429","#tv",6
"25430","konsulat",6
"25431","bevorstehen",6
"25432","prototyp",6
"25433","gelinde",6
"25434","recovery",6
"25435","twittertreffen",6
"25436","#potsdam",6
"25437","personalunion",6
"25438","selektieren",6
"25439","hintergedanken",6
"25440","häufige",6
"25441","rosenkranz",6
"25442","papierkorb",6
"25443","baujahr",6
"25444","beende",6
"25445","blitze",6
"25446","ruinieren",6
"25447","header",6
"25448","freiberg",6
"25449","rally",6
"25450","lappi",6
"25451","#g",6
"25452","rode",6
"25453","everybody",6
"25454","heia",6
"25455","pic",6
"25456","auszieht",6
"25457","#ikea",6
"25458","töpfe",6
"25459","amok",6
"25460","hdmi",6
"25461","hashtags",6
"25462","hair",6
"25463","due",6
"25464","hausfrauen",6
"25465","tempelhofer",6
"25466","steht's",6
"25467","dumont",6
"25468","lobbyismus",6
"25469","abonniert",6
"25470","19h",6
"25471","gerechter",6
"25472","rene",6
"25473","missverstanden",6
"25474","kopierer",6
"25475","#schmidt",6
"25476","#deutschen",6
"25477","zutritt",6
"25478","beigetreten",6
"25479","try",6
"25480","knolle",6
"25481","apfelschorle",6
"25482","zwinker",6
"25483","sk",6
"25484","hantieren",6
"25485","pocher",6
"25486","merkwürdiger",6
"25487","dc",6
"25488","bdk",6
"25489","biber",6
"25490","tollste",6
"25491","ratschlag",6
"25492","meidet",6
"25493","neugierige",6
"25494","eklige",6
"25495","lohndumping",6
"25496","krampf",6
"25497","gesellschafter",6
"25498","umsetzt",6
"25499","charly",6
"25500","umgestaltet",6
"25501","überliefert",6
"25502","bollerwagen",6
"25503","buck",6
"25504","knecht",6
"25505","brandenburgs",6
"25506","neuwied",6
"25507","fachtagung",6
